chrom	start	end	Control_B2_compartments	Brd2_dep_rep1_compartments	Brd2_dep_rep2_compartments
chr1	0	500000			
chr1	500000	1000000			
chr1	1000000	1500000			
chr1	1500000	2000000			
chr1	2000000	2500000			
chr1	2500000	3000000			
chr1	3000000	3500000			
chr1	3500000	4000000	-0.4496330951648697	-0.548227914444366	-0.6686727222629146
chr1	4000000	4500000	-0.2392420689930543	-0.3205040631900865	-0.3018645237747757
chr1	4500000	5000000	-0.4017682657696062	-0.4250038832224859	-0.3813350140555432
chr1	5000000	5500000	0.1754054449042535	0.2096947425317703	0.180462915312747
chr1	5500000	6000000	-0.2730362042742251	-0.3712351710516105	-0.217434833104622
chr1	6000000	6500000	-0.4540299645146408	-0.4346623029533131	-0.5046293669349473
chr1	6500000	7000000	-0.3082403033691315	-0.181816013321879	-0.2285348882440729
chr1	7000000	7500000	-0.431391105825524	-0.4785888412929548	-0.4325769282144953
chr1	7500000	8000000	-0.1871379878960788	-0.1607623732093697	-0.0985879857732796
chr1	8000000	8500000	-0.3993712400336982	-0.3330917464965722	-0.4442530873854686
chr1	8500000	9000000	-0.5354511605532167	-0.539297559934224	-0.4443412220751938
chr1	9000000	9500000	-0.5076769935495932	-0.4713570133858975	-0.5230518480800709
chr1	9500000	10000000	-0.408415998739941	-0.4790422777594596	-0.5249822800646342
chr1	10000000	10500000	0.5314807500569158	0.3636510267796787	0.5823094328472422
chr1	10500000	11000000	0.0381493003850201	0.2056633411891129	0.105984583098237
chr1	11000000	11500000	-0.2506795354657178	-0.2995100553712135	-0.1043402412004741
chr1	11500000	12000000	-0.0409157313432215	-0.2364563662858423	-0.2375455650444075
chr1	12000000	12500000	-0.2939519301979096	-0.4997069640099755	-0.4160618668347625
chr1	12500000	13000000	-0.2868769241113109	-0.4381562549175746	-0.4064797176317272
chr1	13000000	13500000	-0.0231507508116638	0.0034374978012423	0.1146683890155174
chr1	13500000	14000000	0.5736615430831229	0.6546896350298841	0.5961898202697253
chr1	14000000	14500000	0.0624576199727202	-0.0535503694053376	-0.0523460599364199
chr1	14500000	15000000	-0.1891735612812964	-0.0173023619942381	-0.3291339589414508
chr1	15000000	15500000	-0.1523424754740742	-0.1065561949889299	-0.285072691425216
chr1	15500000	16000000	-0.248398143020305	-0.2166663672145261	-0.3329508280196699
chr1	16000000	16500000	-0.045972974487291	-0.0405210463871221	-0.0351627494095286
chr1	16500000	17000000	0.0828007928277364	-0.0403389483440808	0.0515548696122909
chr1	17000000	17500000	0.0078026027741329	0.1401420279026069	-0.0108713074883162
chr1	17500000	18000000	-0.3689213625620842	-0.2922127924578089	-0.3767811566012849
chr1	18000000	18500000	-0.4128388096293471	-0.4371139608312943	-0.4205424675906731
chr1	18500000	19000000	-0.4177443896456291	-0.3751911890617009	-0.5018028362015555
chr1	19000000	19500000	-0.5371156184601945	-0.6122800806739335	-0.4635172122052303
chr1	19500000	20000000	-0.2325622001114347	-0.2653354785068097	-0.3520082096009396
chr1	20000000	20500000	-0.3025375117210676	-0.3889479706872532	-0.3021702690664151
chr1	20500000	21000000	-0.4338313669192821	-0.3900587063740877	-0.5149891913249314
chr1	21000000	21500000	0.1621518272892914	0.1839363419071568	0.1781168089107655
chr1	21500000	22000000	0.2648036480085916	0.329657231946055	0.1988540389314577
chr1	22000000	22500000	-0.2538734605888304	-0.1922466337462151	-0.372209802843807
chr1	22500000	23000000	-0.1031287980213826	-0.1759931632310934	-0.2740047276044502
chr1	23000000	23500000	-0.2079580044050695	-0.1715273965620393	-0.2922888111413229
chr1	23500000	24000000	-0.1131249284962403	-0.1790027283872357	-0.0421122963153909
chr1	24000000	24500000	0.0189691126216584	0.008026868435236	-0.0888140414091938
chr1	24500000	25000000	0.0416247622732845	-0.0417704481291001	-0.0048855915640633
chr1	25000000	25500000	-0.1995801911880792	-0.2587669370605229	-0.2804945526796607
chr1	25500000	26000000	-0.2683445844688452	-0.1077202160023339	-0.3097715687168607
chr1	26000000	26500000	-0.2322638596241121	-0.4006195025882577	-0.3862984653771702
chr1	26500000	27000000	-0.4438591844305816	-0.3967670942701707	-0.4025966220091752
chr1	27000000	27500000	-0.4808395824429486	-0.4502309264389594	-0.4691921798711669
chr1	27500000	28000000	-0.5894654909274502	-0.5581538495722359	-0.4318061544099975
chr1	28000000	28500000	-0.4527476751220707	-0.4767600925087955	-0.5048133241340362
chr1	28500000	29000000	-0.5570071857267911	-0.3930291549455323	-0.3332636666789054
chr1	29000000	29500000	-0.4348716271129014	-0.3179712329566361	-0.4512017674242937
chr1	29500000	30000000	-0.539116102583972	-0.4933221489092871	-0.3909510850067255
chr1	30000000	30500000	-0.4373980302150243	-0.4853593560914741	-0.4940091797028821
chr1	30500000	31000000	-0.39549900591615	-0.4599103660798393	-0.3496175710181743
chr1	31000000	31500000	-0.1033776843929788	-0.1799956163230446	-0.1142476689474536
chr1	31500000	32000000	-0.3884657378969718	-0.3691892353689409	-0.176254512181379
chr1	32000000	32500000	-0.5120909769777948	-0.5281686768537899	-0.4532838299881558
chr1	32500000	33000000	-0.4062646918929136	-0.3298705320300061	-0.3711303261407556
chr1	33000000	33500000	-0.3603500819849726	-0.1710164555917988	-0.3198779957227741
chr1	33500000	34000000	-0.3084473194367278	-0.396018178042229	-0.3577417780010574
chr1	34000000	34500000	0.5350598664452352	0.4219344479928143	0.5122578614584367
chr1	34500000	35000000	0.7416062229791408	0.7924972011390192	0.6046261493202558
chr1	35000000	35500000	0.5126872636863504	0.4153176122386137	0.4236282521077297
chr1	35500000	36000000	-0.0534458459375252	-0.1135858722832171	-0.0323543351490321
chr1	36000000	36500000	0.524076888679436	0.3791885124578966	0.4292020740647256
chr1	36500000	37000000	0.8835868514886166	0.8508931301347364	0.8869399273741306
chr1	37000000	37500000	0.8684483196496608	0.9565519992666756	0.7338311536397252
chr1	37500000	38000000	0.5945825817530443	0.8711013534892538	0.697227730832996
chr1	38000000	38500000	0.6377008252325456	0.5818905665039807	0.5346195099212939
chr1	38500000	39000000	0.7436452441910397	0.7229473860398122	0.7164529989242973
chr1	39000000	39500000	0.5339309221871569	0.6642963297718715	0.6042154812864263
chr1	39500000	40000000	0.8054829251965044	0.776994096423458	0.685166967425155
chr1	40000000	40500000	0.8318513024174666	0.6787411742504696	0.7360854431126483
chr1	40500000	41000000	0.1858811152212719	0.1623356390938856	0.1452155799874891
chr1	41000000	41500000	-0.0566226922026459	0.1021386658710175	0.0435791152802483
chr1	41500000	42000000	-0.1859208965573139	-0.25914536261656	-0.1258356573787697
chr1	42000000	42500000	-0.1966576410860411	-0.1927404688549856	-0.2854418807347655
